"","WEATHER_CONDITION","CRASH_HOUR","LATITUDE","LONGITUDE"
"4660","CLEAR",23,41.737518583,-87.663253754
"4661","CLEAR",8,41.975588887,-87.733235111
"4662","CLEAR",20,41.881925987,-87.745462361
"4663","CLEAR",22,41.900958919,-87.619928174
"4664","CLEAR",13,41.932281709,-87.700226372
"4665","RAIN",21,41.891948278,-87.614363497
"4666","CLEAR",12,41.952934829,-87.791711967
"4667","CLEAR",11,41.958946822,-87.747331335
"4668","CLEAR",20,41.747111293,-87.610114921
"4669","CLEAR",14,41.741281961,-87.702312387
"4670","CLEAR",0,41.750451293,-87.663294575
"4671","CLEAR",12,41.714050888,-87.652141747
"4672","CLEAR",13,41.952261042,-87.807102931
"4673","CLEAR",8,41.924508053,-87.638222888
"4674","CLEAR",2,41.882139897,-87.765067309
"4675","CLEAR",15,41.758658218,-87.585679384
"4676","CLEAR",20,41.877188238,-87.764899133
"4677","RAIN",16,41.763709377,-87.602769168
"4678","CLEAR",18,41.857501529,-87.685971438
"4679","CLEAR",9,41.835282155,-87.623201197
"4680","CLEAR",8,41.923094154,-87.652468211
"4681","CLEAR",16,41.774312332,-87.771478518
"4682","RAIN",11,41.73527409,-87.703511284
"4683","CLEAR",7,41.77342601,-87.568736084
"4684","CLEAR",13,41.976895098,-87.692279668
"4685","CLEAR",18,41.885695503,-87.636680717
"4686","CLOUDY/OVERCAST",14,41.666787296,-87.552381801
"4687","SNOW",23,41.756558067,-87.610271005
"4688","CLEAR",8,41.903590314,-87.659213209
"4689","CLEAR",20,41.937610979,-87.680786695
"4690","SNOW",0,41.772260532,-87.591292474
"4691","CLEAR",10,41.88436316,-87.632134619
"4692","CLEAR",0,41.805306275,-87.716280334
"4693","CLEAR",17,41.648296464,-87.559147265
"4694","RAIN",14,41.808047272,-87.704118822
"4695","CLEAR",16,41.975421111,-87.728330949
"4696","CLEAR",7,41.748373201,-87.645041939
"4697","CLEAR",20,41.875670652,-87.630858955
"4698","CLEAR",7,41.982794879,-87.782447768
"4699","CLEAR",17,41.824356308,-87.704593654
"4700","CLEAR",18,41.992771129,-87.660499753
"4701","CLEAR",6,41.7934746,-87.586863275
"4702","CLEAR",13,41.83887233,-87.646150966
"4703","CLEAR",17,41.992005789,-87.729016829
"4704","CLEAR",8,41.705785578,-87.72076589
"4705","CLEAR",14,41.767683751,-87.623208942
"4706","CLEAR",20,41.844329952,-87.635622897
"4707","CLEAR",16,41.765337664,-87.62576867
"4708","CLEAR",14,41.97533402,-87.757311795
"4709","CLEAR",11,41.731582754,-87.669085977
"4710","CLOUDY/OVERCAST",11,41.880804158,-87.728244422
"4711","CLEAR",4,41.805892406,-87.742961702
"4712","CLEAR",21,41.772475585,-87.624974874
"4713","CLEAR",23,41.88067825,-87.739125709
"4714","CLEAR",15,41.968511054,-87.713303763
"4715","CLEAR",22,41.66350259,-87.626506112
"4716","CLEAR",18,41.968106617,-87.750265702
"4717","CLEAR",12,41.90657736,-87.686974261
"4718","CLEAR",11,41.756403603,-87.552982796
"4719","CLEAR",10,41.890299998,-87.624289645
"4720","CLEAR",19,41.727049102,-87.582847341
"4721","CLEAR",11,41.951009921,-87.654752742
"4722","CLEAR",21,41.986038763,-87.728665801
"4723","CLOUDY/OVERCAST",15,41.848492582,-87.675538659
"4724","CLEAR",8,41.950743316,-87.798475825
"4725","CLEAR",4,41.893902444,-87.632584403
"4726","CLEAR",13,41.93709138,-87.648188002
"4727","CLEAR",20,41.916825267,-87.665324748
"4728","SNOW",6,41.755178528,-87.702695711
"4729","CLEAR",14,41.771796072,-87.722438889
"4730","CLEAR",19,41.942141469,-87.640026443
"4731","CLEAR",16,41.881052379,-87.617200221
"4732","CLEAR",19,41.743867692,-87.618037142
"4733","CLEAR",9,41.985552671,-87.668532946
"4734","RAIN",16,41.997539893,-87.707005962
"4735","CLEAR",12,41.874190013,-87.67406257
"4736","CLEAR",16,41.778768977,-87.666818242
"4737","OTHER",4,41.659009216,-87.617447906
"4738","CLEAR",18,41.775307524,-87.575310917
"4739","CLEAR",11,41.866281003,-87.72523422
"4740","CLEAR",12,41.797445747,-87.58045117
"4741","CLEAR",20,41.814643226,-87.623126734
"4742","CLEAR",18,41.915199607,-87.745888821
"4743","CLEAR",16,41.794560071,-87.631928475
"4744","CLEAR",14,41.877291199,-87.713635517
"4745","SNOW",22,41.842074737,-87.610301619
"4746","CLEAR",6,41.739661416,-87.643870952
"4747","RAIN",13,41.939360262,-87.714535044
"4748","CLEAR",17,41.858756753,-87.660563146
"4749","CLEAR",13,41.693086746,-87.64774284
"4750","CLEAR",16,41.727486182,-87.604751429
"4751","CLEAR",10,41.895456457,-87.726230541
"4752","CLEAR",17,41.873030317,-87.745141776
"4753","CLEAR",19,41.885428284,-87.722944187
"4754","CLEAR",2,41.780676582,-87.693582955
"4755","CLEAR",13,41.888184337,-87.66106846
"4756","CLEAR",16,41.933072349,-87.668569142
"4757","CLEAR",13,41.746765536,-87.653785565
"4758","CLOUDY/OVERCAST",15,41.935288886,-87.746866407
"4759","CLEAR",17,41.953624391,-87.673635018
"4760","RAIN",10,41.743817357,-87.635377969
"4761","CLEAR",18,41.77837751,-87.613016373
"4762","CLEAR",17,41.885851835,-87.620860264
"4763","CLEAR",9,41.885490588,-87.651271312
"4764","CLEAR",11,41.902688998,-87.687164804
"4765","CLEAR",15,41.82309676,-87.685018951
"4766","CLEAR",11,41.73604409,-87.653404242
"4767","CLEAR",17,41.873815813,-87.73754164
"4768","RAIN",22,41.739464166,-87.701963744
"4769","OTHER",18,41.751151874,-87.606504409
"4770","CLEAR",7,41.979623049,-87.806834722
"4771","CLEAR",17,41.868892797,-87.686247319
"4772","CLEAR",16,41.802212108,-87.61613827
"4773","CLEAR",9,41.915356741,-87.734043424
"4774","CLEAR",13,41.85276755,-87.630024824
"4775","CLEAR",9,41.723773405,-87.682007469
"4776","CLEAR",15,41.914656301,-87.654528066
"4777","CLEAR",15,41.946506809,-87.766925255
"4778","CLEAR",11,41.790116384,-87.578791453
"4779","CLEAR",14,41.79462142,-87.691239112
"4780","CLEAR",17,41.758228392,-87.620071464
"4781","CLEAR",23,41.949805688,-87.74735089
"4782","CLEAR",17,41.758337204,-87.614025165
"4783","CLEAR",16,41.749601203,-87.602145994
"4784","CLEAR",16,41.799441872,-87.588098389
"4785","CLOUDY/OVERCAST",11,41.821357234,-87.609874384
"4786","CLEAR",4,41.964697634,-87.726854878
"4787","CLEAR",12,41.751460603,-87.585971993
"4788","CLEAR",21,41.661917528,-87.642749057
"4789","CLEAR",4,42.015011703,-87.66452241
"4790","CLEAR",8,41.876143644,-87.629101465
"4791","CLEAR",8,41.76627039,-87.584468334
"4792","CLEAR",21,42.019176488,-87.701456582
"4793","CLEAR",22,41.903934913,-87.757308106
"4794","CLEAR",8,41.871054136,-87.754873434
"4795","CLOUDY/OVERCAST",17,41.78280346,-87.593261315
"4796","CLEAR",15,41.932920425,-87.785900689
"4797","CLEAR",10,41.873190705,-87.744853163
"4798","CLEAR",17,41.777617593,-87.778601971
"4799","CLEAR",11,42.002412752,-87.662845103
"4800","CLEAR",16,41.896764275,-87.629850836
"4801","CLEAR",13,41.972565299,-87.659833023
"4802","CLEAR",16,41.967887714,-87.767821801
"4803","CLEAR",15,41.815603205,-87.684772724
"4804","CLEAR",21,41.943339994,-87.747133665
"4805","CLEAR",20,41.992775768,-87.665081489
"4806","RAIN",13,41.879410321,-87.63714067
"4807","RAIN",16,41.873082466,-87.743289331
"4808","CLEAR",21,41.778823211,-87.722911604
"4809","CLEAR",10,41.876633287,-87.656748667
"4810","CLEAR",13,41.946461644,-87.729139018
"4811","CLEAR",16,41.904809455,-87.722701608
"4812","CLEAR",7,41.896456343,-87.650323698
"4813","CLEAR",12,41.969353608,-87.762201415
"4814","CLEAR",6,41.945411604,-87.649575086
"4815","CLEAR",13,41.895484504,-87.725199423
"4816","CLEAR",15,41.99743743,-87.763859195
"4817","CLEAR",19,41.975175687,-87.751680993
"4818","CLEAR",1,41.869700291,-87.725105308
"4819","CLEAR",15,41.911076838,-87.638738215
"4820","CLEAR",13,41.953263111,-87.769311223
"4821","CLEAR",23,41.878310135,-87.617575903
"4822","CLEAR",14,41.87372384,-87.69869977
"4823","RAIN",13,41.981614933,-87.664841563
"4824","CLEAR",16,41.699815247,-87.620781357
"4825","CLEAR",15,41.938494514,-87.702848808
"4826","CLEAR",20,41.727727438,-87.585594309
"4827","CLEAR",7,41.946417464,-87.825827679
"4828","CLEAR",18,41.65904408,-87.610793096
"4829","CLEAR",15,41.871688867,-87.666679663
"4830","CLEAR",13,41.961055804,-87.727891206
"4831","CLEAR",12,41.787273327,-87.625364098
"4832","CLEAR",15,41.691756847,-87.536637399
"4833","CLEAR",14,41.905332878,-87.726237353
"4834","CLEAR",10,41.932667665,-87.658567279
"4835","CLEAR",20,41.876332859,-87.666811118
"4836","CLEAR",9,41.715156237,-87.642895052
"4837","CLEAR",16,41.688799606,-87.664207371
"4838","RAIN",17,41.786194797,-87.699832597
"4839","CLEAR",21,41.905865366,-87.772915303
"4840","CLOUDY/OVERCAST",15,41.867945115,-87.725391154
"4841","CLEAR",15,41.781790607,-87.623895467
"4842","CLEAR",11,41.890926614,-87.669430329
"4843","RAIN",13,41.980341719,-87.807124715
"4844","CLEAR",2,41.986660308,-87.787812199
"4845","CLEAR",20,41.940464757,-87.644559857
"4846","CLEAR",2,41.916988868,-87.786613092
"4847","CLEAR",14,41.876381736,-87.77437817
"4848","CLEAR",17,41.874603201,-87.616964627
"4849","SNOW",9,41.955630292,-87.699663783
"4850","CLEAR",14,41.786849652,-87.683693279
"4851","CLEAR",18,41.90692303,-87.64832309
"4852","RAIN",17,41.751460603,-87.585971993
"4853","CLEAR",7,41.992933164,-87.656753542
"4854","CLEAR",17,41.895459275,-87.706700201
"4855","CLEAR",7,41.976201139,-87.905309125
"4856","CLEAR",3,41.735224573,-87.706793864
"4857","CLEAR",4,41.953901209,-87.688583731
"4858","CLEAR",18,41.919976913,-87.706909232
"4859","RAIN",16,41.775328312,-87.72892174
"4860","CLEAR",7,41.707983017,-87.58058694
"4861","CLEAR",23,41.99980902,-87.669704036
"4862","CLEAR",15,41.873479221,-87.719608896
"4863","CLEAR",18,41.765877744,-87.605384701
"4864","CLEAR",16,41.887894477,-87.766913414
"4865","CLEAR",15,41.736688466,-87.594196861
"4866","CLEAR",2,41.994700597,-87.657183059
"4867","CLEAR",8,41.874108408,-87.761743139
"4868","CLEAR",9,41.661196062,-87.586489718
"4869","CLEAR",15,41.851124933,-87.620471458
"4870","CLEAR",19,41.880399399,-87.761559791
"4871","RAIN",14,41.891659902,-87.637180126
"4872","CLEAR",5,42.011397443,-87.699581567
"4873","CLEAR",18,41.961194099,-87.68996697
"4874","CLEAR",1,41.907360174,-87.625810662
"4875","CLEAR",13,41.954399304,-87.669112865
"4876","FOG/SMOKE/HAZE",9,41.742635886,-87.692579914
"4877","CLEAR",13,41.77162872,-87.713098078
"4878","RAIN",23,41.88338349,-87.73317251
"4879","CLEAR",17,41.939549216,-87.690576804
"4880","CLEAR",16,41.932264272,-87.670763324
"4881","CLEAR",13,41.765469066,-87.62475894
"4882","CLEAR",21,41.895777621,-87.694300438
"4883","SNOW",8,41.999307593,-87.677610464
"4884","CLEAR",11,41.81026124,-87.710710083
"4885","CLEAR",18,41.81853414,-87.619990633
"4886","CLEAR",17,41.714554471,-87.681720596
"4887","CLEAR",13,41.736785184,-87.586956991
"4888","CLEAR",22,41.887069304,-87.630367869
"4889","RAIN",8,41.785443499,-87.625609577
"4890","CLEAR",9,41.879108043,-87.647229624
"4891","CLEAR",13,41.901558997,-87.667591842
"4892","CLEAR",9,41.954376063,-87.688622878
"4893","CLEAR",6,41.768844419,-87.637302448
"4894","CLEAR",22,41.909924149,-87.731640024
"4895","CLEAR",10,41.990527717,-87.699552084
"4896","CLOUDY/OVERCAST",7,41.946275689,-87.727250948
"4897","CLEAR",18,41.881886227,-87.63661833
"4898","CLEAR",13,41.927871723,-87.673258815
"4899","CLEAR",9,41.952098041,-87.643991676
"4900","CLEAR",16,41.976298691,-87.668570413
"4901","CLEAR",17,41.983148128,-87.71136489
"4902","CLEAR",15,41.816452941,-87.621485433
"4903","CLEAR",21,41.764364075,-87.698063477
"4904","CLOUDY/OVERCAST",19,41.929541729,-87.785804895
"4905","CLEAR",13,41.994170138,-87.655365886
"4906","CLEAR",14,41.717651077,-87.53542786
"4907","CLEAR",19,41.758804875,-87.683233251
"4908","CLEAR",14,41.913769043,-87.67158236
"4909","CLEAR",5,41.919560601,-87.712092303
"4910","CLEAR",12,41.923777079,-87.785593063
"4911","CLEAR",23,41.869732723,-87.722640801
"4912","CLOUDY/OVERCAST",15,41.985641095,-87.655388544
"4913","CLEAR",15,41.797063454,-87.684264934
"4914","CLEAR",12,41.900117184,-87.69338306
"4915","CLEAR",16,41.75597358,-87.646751597
"4916","RAIN",10,41.75528574,-87.563561791
"4917","CLEAR",13,41.884525625,-87.626395831
"4918","RAIN",19,41.869007961,-87.675847954
"4919","RAIN",23,41.880770665,-87.624483017
"4920","CLEAR",14,41.997985853,-87.703176672
"4921","CLEAR",20,41.910672441,-87.672438548
"4922","CLEAR",14,41.823957723,-87.612757389
"4923","CLEAR",6,41.73796524,-87.69246366
"4924","CLOUDY/OVERCAST",16,41.799567133,-87.667018836
"4925","CLEAR",23,41.801537152,-87.645490361
"4926","CLEAR",7,41.968461303,-87.693856639
"4927","CLEAR",12,41.939877825,-87.663630502
"4928","CLEAR",7,41.980760049,-87.78762925
"4929","CLEAR",15,41.807559943,-87.622642573
"4930","CLEAR",13,41.996027563,-87.764253591
"4931","CLEAR",17,41.987119689,-87.728693375
"4932","CLEAR",8,41.86063132,-87.705357639
"4933","CLEAR",14,41.975856916,-87.708743642
"4934","CLEAR",19,41.880582625,-87.6424725
"4935","CLEAR",5,41.714118868,-87.643145408
"4936","CLEAR",17,41.865173543,-87.71797081
"4937","CLEAR",15,41.8377949,-87.685148751
"4938","CLOUDY/OVERCAST",14,42.018758829,-87.706521038
"4939","CLEAR",10,41.931014027,-87.806355314
"4940","CLEAR",17,41.691937639,-87.677583185
"4941","CLEAR",16,41.838114152,-87.704994465
"4942","CLEAR",11,41.776671974,-87.728960302
"4943","CLEAR",21,41.814500281,-87.7431974
"4944","CLEAR",23,41.809628698,-87.607369738
"4945","RAIN",10,41.872083448,-87.744785817
"4946","CLEAR",15,41.881270504,-87.68653594
"4947","CLEAR",14,41.960908682,-87.722156944
"4948","CLOUDY/OVERCAST",14,41.793456251,-87.580318542
"4949","SNOW",22,41.983265409,-87.699309634
"4950","CLEAR",19,41.976212408,-87.659928105
"4951","CLEAR",16,41.821944833,-87.743676596
"4952","CLEAR",22,41.695126128,-87.661061735
"4953","CLEAR",23,41.886907175,-87.647458307
"4954","CLEAR",13,41.946637443,-87.715228784
"4955","CLEAR",17,41.78072711,-87.61578242
"4956","CLEAR",20,41.938341117,-87.724592754
"4957","CLEAR",6,41.657171813,-87.59970528
"4958","CLOUDY/OVERCAST",17,41.751611523,-87.585592284
"4959","CLEAR",13,41.93980784,-87.668543291
"4960","RAIN",11,41.873650136,-87.699742997
"4961","CLEAR",23,41.893892861,-87.667373113
"4962","CLEAR",19,41.931770048,-87.736878103
"4963","RAIN",14,41.887038658,-87.634210225
"4964","CLEAR",9,41.792293399,-87.790112709
"4965","RAIN",23,41.954028071,-87.715220986
"4966","RAIN",13,41.879328416,-87.755174547
"4967","CLEAR",13,41.932006693,-87.69746847
"4968","CLEAR",13,41.959848681,-87.767368698
"4969","SNOW",10,41.932091008,-87.685244512
"4970","CLEAR",13,41.715729255,-87.654376835
"4971","RAIN",15,41.851023537,-87.623611443
"4972","CLEAR",12,41.941625282,-87.650838843
"4973","CLEAR",14,41.892517078,-87.632684198
"4974","CLEAR",19,41.875284201,-87.666754902
"4975","CLEAR",14,41.736338911,-87.61466893
"4976","CLEAR",18,41.881045327,-87.768299299
"4977","CLEAR",14,41.900560949,-87.750685371
"4978","CLEAR",15,41.794377927,-87.614740911
"4979","CLEAR",8,41.915808937,-87.68721804
"4980","CLEAR",6,41.778215156,-87.633464426
"4981","CLEAR",13,41.685464908,-87.619692642
"4982","CLOUDY/OVERCAST",9,41.65427562,-87.544577533
"4983","CLEAR",16,41.872834541,-87.66671607
"4984","SNOW",15,41.928574981,-87.697578354
"4985","CLEAR",5,41.879568232,-87.73803904
"4986","CLEAR",22,41.985890541,-87.669465126
"4987","RAIN",17,41.899312059,-87.632644112
"4988","CLEAR",6,41.702854053,-87.537763266
"4989","CLEAR",6,41.816405185,-87.624570264
"4990","CLEAR",15,41.754201467,-87.566135445
"4991","CLOUDY/OVERCAST",16,41.947843888,-87.759585223
"4992","RAIN",6,41.975859694,-87.708464968
"4993","CLEAR",10,41.998328036,-87.657861899
"4994","FREEZING RAIN/DRIZZLE",15,41.834973063,-87.724454782
"4995","CLEAR",0,41.817683733,-87.6650402
"4996","CLEAR",14,41.73616511,-87.625587569
"4997","CLEAR",7,41.876046315,-87.709788171
"4998","CLEAR",5,41.707023014,-87.628415719
"4999","CLEAR",7,41.866477026,-87.688506453
"5000","CLEAR",21,41.918056437,-87.772007882
"5001","CLEAR",19,41.947176629,-87.664079407
"5002","CLEAR",15,42.002675669,-87.674671767
"5003","CLEAR",13,41.873023631,-87.757523175
"5004","RAIN",2,41.772615436,-87.630099678
"5005","CLEAR",9,41.956156204,-87.768470251
"5006","CLEAR",17,41.953554438,-87.745055311
"5007","CLEAR",5,41.758274172,-87.556195911
"5008","CLEAR",13,41.876604159,-87.666816195
"5009","CLEAR",18,41.893265269,-87.647731739
"5010","SNOW",19,41.809536014,-87.613796347
"5011","CLEAR",5,41.953071014,-87.783115524
"5012","CLOUDY/OVERCAST",7,41.772328298,-87.648379247
"5013","CLEAR",5,41.907690795,-87.74617733
"5014","CLOUDY/OVERCAST",7,41.759829553,-87.683265935
"5015","CLEAR",15,41.930110626,-87.785823503
"5016","CLEAR",22,41.82073243,-87.628391648
"5017","CLEAR",16,41.808464321,-87.669971994
"5018","CLEAR",12,42.017424025,-87.684254907
"5019","CLEAR",15,41.937693885,-87.649341417
"5020","CLEAR",12,41.946163524,-87.747215169
"5021","CLEAR",6,41.987452355,-87.655158844
"5022","RAIN",8,41.735331725,-87.653468765
"5023","CLEAR",13,41.817358387,-87.599031739
"5024","CLEAR",13,41.975806435,-87.748159863
"5025","CLEAR",19,41.999340714,-87.660522709
"5026","RAIN",13,41.903209518,-87.718676141
"5027","CLEAR",10,41.707550333,-87.594340702
"5028","CLEAR",12,41.896105731,-87.671947714
"5029","CLEAR",14,41.88458269,-87.632135697
"5030","CLEAR",18,41.910269034,-87.702015872
"5031","RAIN",20,41.967892546,-87.749833576
"5032","CLEAR",10,41.780521025,-87.605869499
"5033","RAIN",2,41.767887179,-87.574639136
"5034","CLEAR",12,41.772346569,-87.647168101
"5035","CLEAR",7,41.910327663,-87.696972843
"5036","CLEAR",13,41.968928127,-87.658857815
"5037","CLEAR",11,41.714118868,-87.643145408
"5038","CLEAR",18,41.969944358,-87.727930312
"5039","CLEAR",16,41.883752493,-87.71123675
"5040","CLEAR",13,41.792182503,-87.784490432
"5041","CLEAR",10,41.924431711,-87.721939859
"5042","CLEAR",15,41.854645702,-87.715206252
"5043","CLEAR",10,41.940060264,-87.668525815
"5044","CLEAR",18,41.893563271,-87.617236834
"5045","CLEAR",17,41.777170069,-87.664010367
"5046","CLEAR",16,41.895238495,-87.647859195
"5047","CLEAR",5,41.751194338,-87.605367326
"5048","CLEAR",17,41.940909163,-87.63936916
"5049","CLEAR",11,41.703448544,-87.681381912
"5050","CLEAR",3,41.931351184,-87.756565551
"5051","CLEAR",15,41.985534754,-87.653271218
"5052","CLEAR",14,41.932436029,-87.702385426
"5053","SNOW",20,41.89391225,-87.63695554
"5054","CLOUDY/OVERCAST",8,41.914035152,-87.683341443
"5055","CLEAR",21,41.83230153,-87.695028552
"5056","CLEAR",0,41.882117633,-87.627673612
"5057","CLEAR",12,41.771325865,-87.722721377
"5058","CLEAR",19,41.894118379,-87.765513249
"5059","CLEAR",7,41.863019384,-87.710299248
"5060","CLEAR",17,41.996480762,-87.661104117
"5061","CLEAR",16,41.883724264,-87.647269611
"5062","CLEAR",15,41.926296956,-87.785694824
"5063","CLEAR",14,41.789329323,-87.741645644
"5064","RAIN",10,41.910108773,-87.724969588
"5065","CLEAR",15,41.802238058,-87.743152211
"5066","RAIN",4,41.897908728,-87.628380134
"5067","CLOUDY/OVERCAST",12,41.873190589,-87.61745814
"5068","CLEAR",11,41.77795816,-87.772294196
"5069","SNOW",19,41.997162434,-87.813738561
"5070","CLEAR",17,41.970501475,-87.689115784
"5071","CLEAR",12,41.764706236,-87.564918
"5072","CLEAR",11,41.779550281,-87.650916046
"5073","CLEAR",10,41.895968793,-87.635830639
"5074","CLEAR",8,41.736061697,-87.650771665
"5075","CLEAR",7,41.78303966,-87.703104856
"5076","CLEAR",20,41.92428359,-87.74645019
"5077","CLEAR",13,41.886875795,-87.624685187
"5078","CLEAR",13,41.818215286,-87.638899707
"5079","CLEAR",15,41.751804682,-87.569070532
"5080","CLEAR",22,41.945983749,-87.761984461
"5081","CLEAR",12,41.938029975,-87.817428723
"5082","CLEAR",9,41.765052868,-87.648197816
"5083","CLEAR",13,41.740580976,-87.704725767
"5084","CLEAR",19,42.018004209,-87.686380426
"5085","SNOW",11,41.903327164,-87.675668943
"5086","CLEAR",23,41.811040235,-87.745549428
"5087","CLEAR",15,41.675067351,-87.638354568
"5088","CLEAR",23,41.878560075,-87.636487146
"5089","RAIN",21,41.8846426,-87.709340584
"5090","CLEAR",23,41.740506227,-87.58587462
"5091","CLEAR",17,41.84727785,-87.693009927
"5092","CLEAR",15,41.868067161,-87.727808658
"5093","CLEAR",22,41.96384367,-87.706031008
"5094","CLEAR",15,41.894295679,-87.620721316
"5095","CLEAR",17,41.878101119,-87.629443885
"5096","CLEAR",16,41.869855597,-87.640270308
"5097","CLEAR",8,41.838532466,-87.734267772
"5098","CLEAR",18,41.89591575,-87.654689812
"5099","RAIN",13,41.750583499,-87.655339012
"5100","CLEAR",11,41.780008277,-87.625522512
"5101","CLEAR",23,42.012508318,-87.675613468
"5102","CLEAR",19,41.868788822,-87.640916922
"5103","CLEAR",8,41.932891263,-87.668267231
"5104","CLEAR",12,41.768712906,-87.6454934
"5105","CLEAR",9,41.946656856,-87.685889506
"5106","SNOW",19,41.947308906,-87.659314007
"5107","CLEAR",9,41.92660135,-87.68840878
"5108","CLEAR",12,41.76499589,-87.663947133
"5109","CLEAR",2,41.881925547,-87.627866639
