Latitude,Longitude,crime_hour
41.938570422,-87.766933312,7
41.989243623,-87.665119726,9
41.750785006,-87.581661238,13
41.810812918,-87.639121644,17
41.887907597,-87.746414499,8
41.80168469,-87.735616004,17
41.877161446,-87.676536946,17
41.689896057,-87.642301456,20
41.745427606,-87.690076457,14
41.795991039,-87.630542489,19
41.894507107,-87.711406242,9
41.721840482,-87.617277592,0
41.791500125,-87.653591138,0
41.931761455,-87.746604326,0
41.781203314,-87.615649592,21
41.945444286,-87.648506705,19
41.73694593,-87.652155221,1
41.786552063,-87.684418415,22
41.816765361,-87.692011723,17
41.795991039,-87.630542489,17
42.016429195,-87.674425089,19
41.739241361,-87.585698082,3
41.795991039,-87.630542489,12
41.989243623,-87.665119726,11
41.926502726,-87.773375351,19
41.938570422,-87.766933312,12
41.906797102,-87.671861659,7
41.70926551,-87.56452925,9
41.754115911,-87.55033154,13
41.771578336,-87.650648841,12
41.757630995,-87.585708249,14
41.816765361,-87.692011723,18
41.746779559,-87.658797592,20
41.894801546,-87.633353559,14
41.89545571,-87.716836713,11
41.768491995,-87.669076134,22
41.771685949,-87.702102281,16
41.919006711,-87.725582783,15
41.757630995,-87.585708249,1
41.779617125,-87.600437276,15
41.784983382,-87.731495823,9
41.925304132,-87.65771408,13
41.843919342,-87.623338795,9
41.896588511,-87.668529054,10
41.751427982,-87.591497227,1
41.958184528,-87.732611614,19
41.684107634,-87.651848845,19
41.748512122,-87.60025615,20
41.7702494,-87.674501744,3
41.907733116,-87.673332487,20
41.775015522,-87.683530209,14
41.944124086,-87.649388313,1
41.764939117,-87.661693779,16
41.934868127,-87.638013151,14
41.976454319,-87.901364605,10
41.946457506,-87.720995595,6
41.877134658,-87.721881801,10
41.74330766,-87.647152195,1
41.685355473,-87.619611628,9
41.896381879,-87.690558323,20
41.789168928,-87.703434226,6
41.817794276,-87.70188448,12
41.989243623,-87.665119726,11
41.774322836,-87.596061639,9
41.740152486,-87.557550914,10
41.980969419,-87.844771743,9
41.858176715,-87.717653749,13
41.798220324,-87.746048994,18
41.916663369,-87.688396503,16
41.861835803,-87.715283861,10
41.771627792,-87.706014366,23
41.91839675,-87.672778029,19
41.795991039,-87.630542489,16
41.734981912,-87.663042837,12
41.704423032,-87.624036976,22
41.904462488,-87.648118305,15
41.766988136,-87.575101271,13
41.785683584,-87.616783969,17
41.671754235,-87.642923771,19
41.989243623,-87.665119726,6
41.811364344,-87.605834495,13
41.76551076,-87.60507347,3
41.801197288,-87.677470976,17
41.928158716,-87.726102273,1
41.837723084,-87.648698613,20
41.729745465,-87.659239596,21
41.917261979,-87.71847869,1
41.774497604,-87.592939826,22
41.669487864,-87.641630354,14
41.959358352,-87.708823745,8
41.727262254,-87.555083046,23
41.76617713,-87.635955794,3
41.793751877,-87.69055063,2
41.932435462,-87.747469147,9
41.726389584,-87.616681246,0
41.947972453,-87.710309706,12
41.76888502,-87.615343355,4
41.898767916,-87.624116333,13
41.714746253,-87.565811794,11
41.881654872,-87.703679762,23
41.781088661,-87.614429949,14
41.862435382,-87.711970441,12
41.76551076,-87.60507347,21
41.77302129,-87.574036742,19
41.748699846,-87.741318814,16
41.829912444,-87.692372189,9
41.904462488,-87.648118305,16
41.685355473,-87.619611628,21
41.720661308,-87.538913691,21
41.963129057,-87.69045779,0
41.894824927,-87.631788635,1
41.898767916,-87.624116333,21
41.898767916,-87.624116333,21
41.720661308,-87.538913691,15
41.699799117,-87.629437695,12
41.767148983,-87.567493189,10
41.767717931,-87.679571614,4
41.856415299,-87.695598494,23
41.81862905,-87.632415458,8
41.899695895,-87.722548188,14
41.691014016,-87.667578189,12
41.895721019,-87.767855681,19
41.771627792,-87.706014366,20
41.986392486,-87.656700734,8
41.895479821,-87.714177247,6
41.834742511,-87.716968357,0
41.795991039,-87.630542489,0
41.745645032,-87.614264836,0
41.938599701,-87.764529307,13
41.945690659,-87.74705006,21
41.862435382,-87.711970441,10
41.751505533,-87.583994603,0
41.806016361,-87.657604399,15
41.86390688,-87.708031716,6
41.847361883,-87.719761396,0
41.904462488,-87.648118305,11
41.79329893,-87.66456619,16
41.931843966,-87.722950868,14
41.795991039,-87.630542489,13
41.79329893,-87.66456619,5
41.751427982,-87.591497227,8
41.893623014,-87.765347251,7
41.852871075,-87.691408917,22
41.748341074,-87.679207567,9
41.79329893,-87.66456619,10
41.973736379,-87.844290113,9
41.76632405,-87.567246409,19
41.775015522,-87.683530209,11
41.963129057,-87.69045779,22
41.754115911,-87.55033154,17
41.757630995,-87.585708249,15
41.896381879,-87.690558323,10
41.986392486,-87.656700734,22
41.87775797,-87.725569852,16
41.79329893,-87.66456619,10
41.896381879,-87.690558323,10
41.896176088,-87.660853065,20
41.986749008,-87.839070444,14
41.687520222,-87.657659634,2
41.924250576,-87.745545036,23
41.861599705,-87.725032735,9
41.939831359,-87.712520761,0
41.89484426,-87.630462495,21
41.898767916,-87.624116333,15
41.898767916,-87.624116333,15
41.989243623,-87.665119726,11
41.765066098,-87.718181858,15
41.855838254,-87.717588081,12
41.79329893,-87.66456619,20
41.924654352,-87.712759783,20
41.888999889,-87.716582946,20
41.774322836,-87.596061639,11
41.910860038,-87.651933148,10
41.906156234,-87.734609455,15
41.900707036,-87.734774234,12
41.690185303,-87.633862804,14
41.773085006,-87.568335406,22
41.795991039,-87.630542489,11
41.900707036,-87.734774234,12
41.770732791,-87.609358427,10
41.865213688,-87.727590376,14
41.817506771,-87.623054656,9
41.824547259,-87.633121383,11
41.76888502,-87.615343355,1
41.944418783,-87.802040464,12
41.883209085,-87.633223046,0
41.77143599,-87.636085795,10
41.989243623,-87.665119726,9
41.989243623,-87.665119726,15
41.839087203,-87.613718776,22
41.921606082,-87.665418036,12
41.878123916,-87.633208786,12
41.796936817,-87.663446505,0
41.88360569,-87.707634031,0
41.937283751,-87.766452197,23
41.859723237,-87.639004025,14
41.730094592,-87.549461987,20
41.727193361,-87.600963809,9
41.881693864,-87.652323905,11
41.795991039,-87.630542489,15
41.86383116,-87.725103363,12
41.898767916,-87.624116333,14
41.961950191,-87.707048284,18
41.893623014,-87.765347251,11
41.883209085,-87.633223046,13
41.989243623,-87.665119726,13
41.76551076,-87.60507347,23
41.883209085,-87.633223046,13
41.699403785,-87.605622083,16
41.877134658,-87.721881801,1
41.847503347,-87.626899655,21
41.90318799,-87.637427612,14
41.89484426,-87.630462495,14
41.840421726,-87.735916216,21
41.898170061,-87.694301674,22
41.906797102,-87.671861659,18
41.891759532,-87.645841089,17
41.924250576,-87.745545036,19
42.016782242,-87.691695108,21
41.926374158,-87.720268998,19
42.016782242,-87.691695108,22
41.829912444,-87.692372189,10
41.757630995,-87.585708249,7
41.778793876,-87.660551996,15
41.728074176,-87.617054509,10
41.870968116,-87.704563026,8
41.898767916,-87.624116333,19
41.960938079,-87.728640616,9
41.814579965,-87.614007851,13
41.888993854,-87.626934833,16
41.762249552,-87.664962008,7
41.84712874,-87.691169039,1
41.940251371,-87.696513373,4
41.714746253,-87.565811794,17
41.870367812,-87.625902639,20
41.986392486,-87.656700734,10
41.754115911,-87.55033154,14
41.882598013,-87.656720983,20
41.817506771,-87.623054656,11
41.878113223,-87.634156272,23
41.757630995,-87.585708249,6
41.986111911,-87.711409252,1
41.888993854,-87.626934833,15
41.888993854,-87.626934833,16
41.770198598,-87.626700053,15
41.888993854,-87.626934833,16
41.845558691,-87.696036634,4
41.742620765,-87.643806725,20
41.713375305,-87.553357039,2
41.86162732,-87.736045588,7
41.795991039,-87.630542489,18
41.7702494,-87.674501744,12
41.7702494,-87.674501744,0
41.848916578,-87.708827367,10
41.702163225,-87.710978144,19
41.7702494,-87.674501744,22
41.918670425,-87.75287505,11
41.89318177,-87.6345943,1
41.795991039,-87.630542489,11
41.915669161,-87.632982285,8
41.97209549,-87.807087563,2
41.701315071,-87.626931073,0
41.781203314,-87.615649592,13
41.801197288,-87.677470976,19
41.73055961,-87.580424329,3
41.960698961,-87.656307147,12
41.867595589,-87.69959933,13
41.888999889,-87.716582946,19
41.896999343,-87.655250361,12
41.929880578,-87.802785862,1
41.872714939,-87.711386229,8
41.912877792,-87.716636021,5
41.829912444,-87.692372189,12
41.733745894,-87.637471792,0
41.650545536,-87.547159656,12
41.745683397,-87.671810428,4
41.751505533,-87.583994603,19
41.870824869,-87.718655889,11
41.801197288,-87.677470976,18
41.878521008,-87.72559567,16
41.795991039,-87.630542489,8
41.847657152,-87.726265908,22
41.795991039,-87.630542489,16
41.766062103,-87.576999944,3
41.888993854,-87.626934833,16
41.795991039,-87.630542489,17
41.795991039,-87.630542489,17
41.780238695,-87.683668132,12
41.89484426,-87.630462495,3
41.795991039,-87.630542489,21
41.795991039,-87.630542489,17
41.752835274,-87.719310147,10
41.787541016,-87.685083134,21
42.00824552,-87.670046374,10
41.757630995,-87.585708249,8
41.863934894,-87.71778941,21
41.76888502,-87.615343355,18
41.934278203,-87.664826436,23
41.803194213,-87.724672227,5
41.783918828,-87.698400042,14
41.877299992,-87.708749389,7
41.86291478,-87.709788831,0
41.751505533,-87.583994603,14
41.906797102,-87.671861659,19
41.89484426,-87.630462495,21
41.795991039,-87.630542489,22
41.877602843,-87.681761281,16
41.86639486,-87.666382186,20
41.795991039,-87.630542489,16
41.991991119,-87.718241888,4
41.780311146,-87.611663179,14
41.898767916,-87.624116333,15
41.79329893,-87.66456619,14
41.754194927,-87.604035966,6
41.73550827,-87.604793321,22
41.786864286,-87.656254513,12
41.888993854,-87.626934833,16
41.811783265,-87.644404355,0
41.906797102,-87.671861659,19
41.795991039,-87.630542489,0
41.795991039,-87.630542489,18
41.904867513,-87.764509221,20
41.795991039,-87.630542489,17
41.91028988,-87.690106536,15
41.89318177,-87.6345943,18
41.917261979,-87.71847869,7
41.811605152,-87.719460824,10
41.740078371,-87.557548142,22
41.714746253,-87.565811794,11
41.714746253,-87.565811794,11
41.773085006,-87.568335406,8
41.895721019,-87.767855681,19
41.914080982,-87.643529434,18
41.817506771,-87.623054656,3
41.778793876,-87.660551996,18
41.79329893,-87.66456619,21
41.76888502,-87.615343355,17
41.841756307,-87.712280645,19
41.782526007,-87.664293162,17
41.783080724,-87.620549159,10
41.795991039,-87.630542489,19
41.918005953,-87.73148213,12
41.783717555,-87.692300826,12
41.707218891,-87.532871738,21
41.757630995,-87.585708249,11
41.80761384,-87.613385208,10
41.795991039,-87.630542489,18
41.943974935,-87.806962321,0
41.754115911,-87.55033154,9
41.879811873,-87.721661659,11
41.878123916,-87.633208786,12
42.012792317,-87.690244927,2
41.973736379,-87.844290113,8
41.79329893,-87.66456619,3
41.897955805,-87.748328024,17
42.018953596,-87.693296191,15
41.798186262,-87.693924347,12
41.962904559,-87.779546372,0
41.943427503,-87.72608974,18
41.751492182,-87.668324248,18
41.898767916,-87.624116333,0
41.877134658,-87.721881801,8
41.894362117,-87.70896149,12
41.884844448,-87.752781043,19
41.940761026,-87.656562207,10
41.934868127,-87.638013151,5
41.794321756,-87.644004633,10
41.754115911,-87.55033154,2
41.888993854,-87.626934833,0
41.904462488,-87.648118305,15
41.660149098,-87.635315086,22
41.794636912,-87.594915739,6
41.77143599,-87.636085795,19
41.89036442,-87.628021535,22
41.898767916,-87.624116333,0
41.748699846,-87.741318814,11
41.97397403,-87.659803597,9
41.702868375,-87.620710671,23
41.789168928,-87.703434226,19
41.727178835,-87.596117346,19
41.76888502,-87.615343355,10
41.97959452,-87.758820763,14
41.888999889,-87.716582946,5
41.918987498,-87.806094814,18
41.768054437,-87.569117315,19
41.917261979,-87.71847869,18
41.888658426,-87.748890295,19
41.725961604,-87.612315692,0
41.895479821,-87.714177247,1
41.763990085,-87.690565528,16
41.737807117,-87.586700324,4
42.012792317,-87.690244927,10
41.861835803,-87.715283861,22
41.930344048,-87.68852331,14
41.990760588,-87.784605634,3
41.794279011,-87.771740667,16
42.009234778,-87.694968458,19
41.75799435,-87.570017351,10
41.823536688,-87.616989442,11
41.678078578,-87.619344282,15
41.908243951,-87.710244288,19
41.862711373,-87.71531214,13
41.757630995,-87.585708249,1
41.89152994,-87.66552946,14
41.902021218,-87.676003063,19
41.89318177,-87.6345943,0
41.872992906,-87.63063219,3
41.902021218,-87.676003063,19
41.795991039,-87.630542489,15
42.016198121,-87.809020398,9
41.989243623,-87.665119726,11
41.974592517,-87.796376446,12
41.989243623,-87.665119726,9
41.859877252,-87.71036164,22
41.865483929,-87.706859903,0
41.754115911,-87.55033154,17
41.796504299,-87.755078935,9
41.884180033,-87.684048419,22
41.750785006,-87.581661238,0
41.847596951,-87.734663977,4
41.968141258,-87.682405931,2
41.886818499,-87.634244983,20
41.795991039,-87.630542489,17
41.726457034,-87.627578883,12
41.701315071,-87.626931073,8
41.774042584,-87.779659912,14
42.018664035,-87.701958264,11
41.91038667,-87.682930579,23
41.888993854,-87.626934833,23
41.894824927,-87.631788635,1
41.742510254,-87.701424419,23
41.984484765,-87.696918716,0
41.766062103,-87.576999944,3
41.884180033,-87.684048419,10
41.771724477,-87.567607396,18
41.810207582,-87.687789132,17
41.695923571,-87.648421367,12
41.799742117,-87.67447113,14
41.897738187,-87.724932323,10
41.757630995,-87.585708249,3
41.830490151,-87.646100807,4
41.906132511,-87.670825222,4
41.814579965,-87.614007851,10
41.795991039,-87.630542489,17
41.898767916,-87.624116333,18
41.891412551,-87.647934597,2
41.791685711,-87.654810301,21
41.9173098,-87.71460927,15
41.897522709,-87.690910519,3
41.675438982,-87.638221005,23
41.79329893,-87.66456619,21
41.883209085,-87.633223046,22
41.702909447,-87.613649909,8
41.971479221,-87.846539529,20
41.924250576,-87.745545036,9
41.89318177,-87.6345943,1
42.016782242,-87.691695108,10
41.861599705,-87.725032735,18
41.795991039,-87.630542489,12
41.971635636,-87.846538338,22
41.932467355,-87.687906559,11
41.891018778,-87.634055949,10
41.894824927,-87.631788635,11
41.904655241,-87.707858346,9
41.866739694,-87.677175972,23
41.745059616,-87.606275692,12
41.89036442,-87.628021535,21
41.852678917,-87.712362191,21
41.785190924,-87.645737783,2
41.811364344,-87.605834495,16
41.877161446,-87.676536946,17
41.748047193,-87.665805608,17
41.79329893,-87.66456619,18
41.795991039,-87.630542489,15
41.906797102,-87.671861659,11
41.806016361,-87.657604399,12
41.727193361,-87.600963809,17
41.965926022,-87.705946687,7
41.959009912,-87.682164298,13
41.996601525,-87.699604918,0
41.989243623,-87.665119726,15
41.667887745,-87.630744337,0
41.980232214,-87.798804259,13
41.779133172,-87.722773335,18
41.833806259,-87.62060309,7
41.782526007,-87.664293162,18
41.963129057,-87.69045779,23
41.76551076,-87.60507347,17
41.795991039,-87.630542489,5
41.662452952,-87.637800755,13
41.699403785,-87.605622083,9
41.870836468,-87.736462868,21
41.971479221,-87.846539529,18
41.989243623,-87.665119726,10
41.952124569,-87.706298949,10
41.916315095,-87.747319,16
41.989243623,-87.665119726,10
42.006280554,-87.807806709,20
41.88360569,-87.707634031,23
41.745645032,-87.614264836,5
41.782116794,-87.6995691,20
41.88002707,-87.641134401,3
41.701315071,-87.626931073,19
41.70817527,-87.685511183,9
41.744151668,-87.62434741,14
41.91060343,-87.727576574,22
41.99355232,-87.682367785,16
41.866184447,-87.724343127,2
41.989243623,-87.665119726,12
41.89132763,-87.615178421,20
41.757630995,-87.585708249,9
41.770776165,-87.615395583,4
41.957908276,-87.753607368,22
41.709617582,-87.646551051,3
41.823450839,-87.70751196,1
41.789608278,-87.77682713,17
41.904161843,-87.746970964,20
41.87671722,-87.750317319,8
41.8199113,-87.639305868,20
41.932862434,-87.641702699,16
41.96320942,-87.734759503,9
41.935333469,-87.655252397,18
41.867595589,-87.69959933,11
41.87808533,-87.741484785,19
41.795991039,-87.630542489,16
41.898767916,-87.624116333,20
41.898767916,-87.624116333,14
41.702649476,-87.64513112,12
41.745126764,-87.602584901,1
41.773085006,-87.568335406,4
41.877502144,-87.760143663,20
41.850959068,-87.718633233,20
41.86639486,-87.666382186,0
41.756080678,-87.624714576,11
41.870968116,-87.704563026,0
41.969902643,-87.657640143,0
41.930543637,-87.745116091,13
41.677736251,-87.647398934,23
41.774428535,-87.607054913,3
41.89318177,-87.6345943,20
41.921319067,-87.682338214,5
41.89318177,-87.6345943,21
41.88034087,-87.656487748,14
41.888993854,-87.626934833,0
41.954645841,-87.72764498,20
41.892146408,-87.649046949,1
41.878087847,-87.741440698,20
41.877161446,-87.676536946,19
41.714746253,-87.565811794,22
41.714746253,-87.565811794,20
41.733088802,-87.552711915,13
41.760902246,-87.559602826,21
41.930344048,-87.68852331,0
41.866428839,-87.703509785,11
41.891412551,-87.647934597,17
42.017676014,-87.665569188,17
41.894824927,-87.631788635,1
41.97551915,-87.72937061,16
41.881222205,-87.773260431,5
41.7702494,-87.674501744,20
41.777197336,-87.640800466,18
41.80168469,-87.735616004,18
41.906797102,-87.671861659,7
41.902839872,-87.70608712,17
41.744151668,-87.62434741,22
41.82344863,-87.646605367,3
41.796529807,-87.714672164,10
41.768491995,-87.669076134,22
41.692605563,-87.621310927,9
41.877161446,-87.676536946,3
41.879485593,-87.746432819,20
41.739332692,-87.730082896,14
41.748699846,-87.741318814,17
41.870968116,-87.704563026,7
41.711074783,-87.534072794,23
41.744991196,-87.717614993,12
41.681732837,-87.642041028,22
41.879621567,-87.696249102,13
42.00824552,-87.670046374,16
41.704438388,-87.635510084,10
41.811364344,-87.605834495,14
41.952124569,-87.706298949,10
41.747662653,-87.601746283,0
41.865178948,-87.728809556,2
41.784065414,-87.605585857,20
41.755062247,-87.663552276,21
41.954176867,-87.677257789,17
41.943807707,-87.721204738,11
41.811364344,-87.605834495,15
41.773100925,-87.694459497,3
41.87968721,-87.731830814,15
42.017676014,-87.665569188,12
41.773155114,-87.679699703,10
41.877905955,-87.64987086,9
41.941429217,-87.757417575,3
41.760902246,-87.559602826,6
41.71879707,-87.641929654,16
